title,artist,source,sourceAlias,collection,bvid,page,pubdateFormatted,link,auditReasons,pendingTitleReasons
ダーリン,須田景凪,suu_usuwa.js,稀羽すう,【🦢稀羽すう-Suu Usuwa-歌切】#131 [2026-01-07] 水曜20時は定期歌枠 まだまだお正月気分でいさせてよ [OY1TjPOLu4I],BV18JimBrEJX,12,2026-01-08 01:40:14,https://www.bilibili.com/video/BV18JimBrEJX?p=12,高重名标题需要显式音源证据,
曖昧さ回避,ポリスピカデリー,figaro.js,Figaro,【💐Figaro 歌切】[2025-12-26]【歌枠】初見さんようこそ～！今日はボカロたくさん歌っちゃお！,BV1LzvvBjEUZ,9,2025-12-28 03:35:22,https://www.bilibili.com/video/BV1LzvvBjEUZ?p=9,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ムーン,tama,figaro.js,Figaro,【💐Figaro 歌切】[2025-12-26]【歌枠】初見さんようこそ～！今日はボカロたくさん歌っちゃお！,BV1LzvvBjEUZ,14,2025-12-28 03:35:22,https://www.bilibili.com/video/BV1LzvvBjEUZ?p=14,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
7150日,瀬名航,figaro.js,Figaro,【💐Figaro 歌切】[2025-12-26]【歌枠】初見さんようこそ～！今日はボカロたくさん歌っちゃお！,BV1LzvvBjEUZ,15,2025-12-28 03:35:22,https://www.bilibili.com/video/BV1LzvvBjEUZ?p=15,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
鳳仙花,黒澤まどか,figaro.js,Figaro,【💐Figaro 歌切】[2025-12-26]【歌枠】初見さんようこそ～！今日はボカロたくさん歌っちゃお！,BV1LzvvBjEUZ,16,2025-12-28 03:35:22,https://www.bilibili.com/video/BV1LzvvBjEUZ?p=16,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
再会,はるまきごはん,figaro.js,Figaro,【💐Figaro 歌切】[2025-12-26]【歌枠】初見さんようこそ～！今日はボカロたくさん歌っちゃお！,BV1LzvvBjEUZ,19,2025-12-28 03:35:22,https://www.bilibili.com/video/BV1LzvvBjEUZ?p=19,高重名标题需要显式音源证据 | 合集/视频标题含术力口关键词但歌名/歌手无直接证据,
dear...,馬場このみ,suu_usuwa.js,稀羽すう,【稀羽すう - Suu Usuwa -】#130 在可爱的家中3D演唱——啊咧，今天是最后一天？あれ、今日までなんだよね。可憐なおうち3Dで歌う,BV1snqLByEEr,13,2025-12-18 03:00:12,https://www.bilibili.com/video/BV1snqLByEEr?p=13,曲名需额外证据:Dear,已知术力口曲名:Dear
シンデレラ,椿屋四重奏,figaro.js,Figaro,【Figaro】休日のびのびKaraoke Time！ #shorts #vtuber,BV1LN2XBXEGp,14,2025-12-06 22:50:26,https://www.bilibili.com/video/BV1LN2XBXEGp?p=14,曲名需额外证据:シンデレラ,已知术力口曲名:シンデレラ
dear...,馬場このみ,suu_usuwa.js,稀羽すう,【  稀羽すう - Suu Usuwa -】 竖屏 2025年11月21日 歌うしかないんだけれども；/ KARAOKE #shorts #vtuber,BV1FWU4BaEuh,4,2025-11-22 22:50:01,https://www.bilibili.com/video/BV1FWU4BaEuh?p=4,曲名需额外证据:Dear,已知术力口曲名:Dear
dear...,馬場このみ(CV 高橋未奈美),suu_usuwa.js,稀羽すう,【 稀羽すう / Re:AcT 】水曜20時は定期歌枠 #127 树木也渐染秋色呢。木々も色づいてまいりましたね。,BV1ENCLB7E2Y,9,2025-11-15 08:30:58,https://www.bilibili.com/video/BV1ENCLB7E2Y?p=9,曲名需额外证据:Dear,已知术力口曲名:Dear
悪魔の踊り方,キタニタツヤ,figaro.js,Figaro,【Figaro】不输给低气压的 Vocaloid 限定！的安排！ #2025年10月31日,BV1RUyQB2Eve,1,2025-11-02 04:42:54,https://www.bilibili.com/video/BV1RUyQB2Eve?p=1,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
月光,キタニタツヤ × はるまきごはん,figaro.js,Figaro,【Figaro】不输给低气压的 Vocaloid 限定！的安排！ #2025年10月31日,BV1RUyQB2Eve,7,2025-11-02 04:42:54,https://www.bilibili.com/video/BV1RUyQB2Eve?p=7,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ルーマー,ポリスピカデリー,figaro.js,Figaro,【Figaro】不输给低气压的 Vocaloid 限定！的安排！ #2025年10月31日,BV1RUyQB2Eve,15,2025-11-02 04:42:54,https://www.bilibili.com/video/BV1RUyQB2Eve?p=15,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
人間だった,ピコン,figaro.js,Figaro,【Figaro】不输给低气压的 Vocaloid 限定！的安排！ #2025年10月31日,BV1RUyQB2Eve,19,2025-11-02 04:42:54,https://www.bilibili.com/video/BV1RUyQB2Eve?p=19,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
自傷無色,ササノマリイ,figaro.js,Figaro,【Figaro】不输给低气压的 Vocaloid 限定！的安排！ #2025年10月31日,BV1RUyQB2Eve,20,2025-11-02 04:42:54,https://www.bilibili.com/video/BV1RUyQB2Eve?p=20,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
戯言スピーカー,ササノマリイ,figaro.js,Figaro,【Figaro】不输给低气压的 Vocaloid 限定！的安排！ #2025年10月31日,BV1RUyQB2Eve,21,2025-11-02 04:42:54,https://www.bilibili.com/video/BV1RUyQB2Eve?p=21,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
シンデレラ,椿屋四重奏,figaro.js,Figaro,【 Figaro】平日の睡眠導入は久しぶり Singing Stream🌙,BV19oxizgELc,6,2025-10-09 03:46:44,https://www.bilibili.com/video/BV19oxizgELc?p=6,曲名需额外证据:シンデレラ,已知术力口曲名:シンデレラ
再会,はるまきごはん,figaro.js,Figaro,【#歌枠/#弾き語り 】#237  深夜の初心者弾き語り🎸 Singing Stream🌙 【 Figaro】,BV1DyHczoEkv,9,2025-09-29 10:09:48,https://www.bilibili.com/video/BV1DyHczoEkv?p=9,高重名标题需要显式音源证据,
ダーリン,バルーン,figaro.js,Figaro,【 #歌枠 / #KARAOKE 】リクエストに答えながら！Singing Stream【Figaro / Vtuber】,BV1hGeKzME68,16,2025-08-20 03:42:03,https://www.bilibili.com/video/BV1hGeKzME68?p=16,高重名标题需要显式音源证据,
ECHO,CIRCRUSH,figaro.js,Figaro,【 #歌枠 / #KARAOKE 】リクエストに答えながら！Singing Stream【Figaro / Vtuber】,BV1hGeKzME68,20,2025-08-20 03:42:03,https://www.bilibili.com/video/BV1hGeKzME68?p=20,曲名需额外证据:ECHO,已知术力口曲名:ECHO
ダーリン,バルーン,figaro.js,Figaro,【 #歌枠 / KARAOKE 】夜も暑いので少し涼んでいきません？【Figaro / Vtuber】,BV1tiKrzhEHv,11,2025-06-28 03:27:24,https://www.bilibili.com/video/BV1tiKrzhEHv?p=11,高重名标题需要显式音源证据,
シンデレラ,椿屋四重奏,figaro.js,Figaro,【 #歌枠 karaoke 】低気圧でもほっと一息。夜の歌時間 🎤✨ 【 Figaro #Vtuber 】,BV167MWzqEcX,13,2025-06-12 03:29:17,https://www.bilibili.com/video/BV167MWzqEcX?p=13,曲名需额外证据:シンデレラ,已知术力口曲名:シンデレラ
老人と海,ヨルシカ,figaro.js,Figaro,【Figaro】下午的悠闲全曲风歌枠🎤| J-POP、动漫歌曲、VOCALOID etc.,BV1VhJNzKEow,1,2025-05-18 01:00:00,https://www.bilibili.com/video/BV1VhJNzKEow?p=1,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
詩書きとコーヒー,ヨルシカ,figaro.js,Figaro,【Figaro】下午的悠闲全曲风歌枠🎤| J-POP、动漫歌曲、VOCALOID etc.,BV1VhJNzKEow,2,2025-05-18 01:00:00,https://www.bilibili.com/video/BV1VhJNzKEow?p=2,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
心に穴が空いた,ヨルシカ,figaro.js,Figaro,【Figaro】下午的悠闲全曲风歌枠🎤| J-POP、动漫歌曲、VOCALOID etc.,BV1VhJNzKEow,3,2025-05-18 01:00:00,https://www.bilibili.com/video/BV1VhJNzKEow?p=3,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
GHOST,星街すいせい,figaro.js,Figaro,【Figaro】下午的悠闲全曲风歌枠🎤| J-POP、动漫歌曲、VOCALOID etc.,BV1VhJNzKEow,4,2025-05-18 01:00:00,https://www.bilibili.com/video/BV1VhJNzKEow?p=4,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
花は桜 君は美し,いきものがかり,figaro.js,Figaro,【Figaro】下午的悠闲全曲风歌枠🎤| J-POP、动漫歌曲、VOCALOID etc.,BV1VhJNzKEow,5,2025-05-18 01:00:00,https://www.bilibili.com/video/BV1VhJNzKEow?p=5,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
鬼ノ宴,友成空,figaro.js,Figaro,【Figaro】下午的悠闲全曲风歌枠🎤| J-POP、动漫歌曲、VOCALOID etc.,BV1VhJNzKEow,6,2025-05-18 01:00:00,https://www.bilibili.com/video/BV1VhJNzKEow?p=6,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
"Take Me Home, Country Roads",John Denver,figaro.js,Figaro,【Figaro】下午的悠闲全曲风歌枠🎤| J-POP、动漫歌曲、VOCALOID etc.,BV1VhJNzKEow,7,2025-05-18 01:00:00,https://www.bilibili.com/video/BV1VhJNzKEow?p=7,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ECHO,CIRCRUSH,figaro.js,Figaro,【Figaro】下午的悠闲全曲风歌枠🎤| J-POP、动漫歌曲、VOCALOID etc.,BV1VhJNzKEow,8,2025-05-18 01:00:00,https://www.bilibili.com/video/BV1VhJNzKEow?p=8,曲名需额外证据:ECHO | 合集/视频标题含术力口关键词但歌名/歌手无直接证据,已知术力口曲名:ECHO
月光,キタニタツヤ × はるまきごはん,figaro.js,Figaro,【Figaro】下午的悠闲全曲风歌枠🎤| J-POP、动漫歌曲、VOCALOID etc.,BV1VhJNzKEow,14,2025-05-18 01:00:00,https://www.bilibili.com/video/BV1VhJNzKEow?p=14,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ガランド,ピコン,figaro.js,Figaro,【Figaro】下午的悠闲全曲风歌枠🎤| J-POP、动漫歌曲、VOCALOID etc.,BV1VhJNzKEow,17,2025-05-18 01:00:00,https://www.bilibili.com/video/BV1VhJNzKEow?p=17,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
人間だった,ピコン,figaro.js,Figaro,【Figaro】下午的悠闲全曲风歌枠🎤| J-POP、动漫歌曲、VOCALOID etc.,BV1VhJNzKEow,18,2025-05-18 01:00:00,https://www.bilibili.com/video/BV1VhJNzKEow?p=18,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
再会,はるまきごはん,figaro.js,Figaro,【#ココロで歌う歌枠リレー】あなたのココロに寄り添う歌を💐 Karaoke【 Figaro / Vtuber 】,BV1ZZXxYCECP,4,2025-03-22 22:31:35,https://www.bilibili.com/video/BV1ZZXxYCECP?p=4,高重名标题需要显式音源证据,
センチメンタルな愛慕心,なつめ千秋,figaro.js,Figaro,【Figaro】ボカロ歌回！【 歌枠】センチメンタルな愛慕心、ロミオとシンデレラ,BV18EX6YqE1R,1,2025-03-21 10:20:28,https://www.bilibili.com/video/BV18EX6YqE1R?p=1,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ライカ,yamada,figaro.js,Figaro,【Figaro】ボカロ歌回！【 歌枠】センチメンタルな愛慕心、ロミオとシンデレラ,BV18EX6YqE1R,2,2025-03-21 10:20:28,https://www.bilibili.com/video/BV18EX6YqE1R?p=2,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
翡翠のまち,メル,figaro.js,Figaro,【Figaro】ボカロ歌回！【 歌枠】センチメンタルな愛慕心、ロミオとシンデレラ,BV18EX6YqE1R,4,2025-03-21 10:20:28,https://www.bilibili.com/video/BV18EX6YqE1R?p=4,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
さようなら、花泥棒さん,メル,figaro.js,Figaro,【Figaro】ボカロ歌回！【 歌枠】センチメンタルな愛慕心、ロミオとシンデレラ,BV18EX6YqE1R,5,2025-03-21 10:20:28,https://www.bilibili.com/video/BV18EX6YqE1R?p=5,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ルーマー,ポリスピカデリー,figaro.js,Figaro,【Figaro】ボカロ歌回！【 歌枠】センチメンタルな愛慕心、ロミオとシンデレラ,BV18EX6YqE1R,13,2025-03-21 10:20:28,https://www.bilibili.com/video/BV18EX6YqE1R?p=13,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ムーン,tama,figaro.js,Figaro,【Figaro】ボカロ歌回！【 歌枠】センチメンタルな愛慕心、ロミオとシンデレラ,BV18EX6YqE1R,16,2025-03-21 10:20:28,https://www.bilibili.com/video/BV18EX6YqE1R?p=16,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
福寿草,ぐにょ,figaro.js,Figaro,【Figaro】ボカロ歌回！【 歌枠】センチメンタルな愛慕心、ロミオとシンデレラ,BV18EX6YqE1R,17,2025-03-21 10:20:28,https://www.bilibili.com/video/BV18EX6YqE1R?p=17,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ダーリン,須田景凪,suu_usuwa.js,稀羽すう,【 稀羽すう 】昼下がりにお歌はいかが？ 15 250112,BV1SjcGeCEt1,11,2025-01-13 24:57:12,https://www.bilibili.com/video/BV1SjcGeCEt1?p=11,高重名标题需要显式音源证据,
ライカ,yamada,figaro.js,Figaro,【Figaro】ボカロ限定歌回！ 25 2024年12月18日,BV1p3ktYtEMX,6,2024-12-21 20:51:00,https://www.bilibili.com/video/BV1p3ktYtEMX?p=6,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
スロウダウナー,ろくろ,figaro.js,Figaro,【Figaro】ボカロ限定歌回！ 25 2024年12月18日,BV1p3ktYtEMX,9,2024-12-21 20:51:00,https://www.bilibili.com/video/BV1p3ktYtEMX?p=9,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
カガリビト,millstones,figaro.js,Figaro,【Figaro】ボカロ限定歌回！ 25 2024年12月18日,BV1p3ktYtEMX,12,2024-12-21 20:51:00,https://www.bilibili.com/video/BV1p3ktYtEMX?p=12,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ルーマー,ポリスピカデリー,figaro.js,Figaro,【Figaro】ボカロ限定歌回！ 25 2024年12月18日,BV1p3ktYtEMX,15,2024-12-21 20:51:00,https://www.bilibili.com/video/BV1p3ktYtEMX?p=15,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
君の脈で踊りたかった,ピコン,figaro.js,Figaro,【Figaro】ボカロ限定歌回！ 25 2024年12月18日,BV1p3ktYtEMX,16,2024-12-21 20:51:00,https://www.bilibili.com/video/BV1p3ktYtEMX?p=16,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
人間だった,ピコン,figaro.js,Figaro,【Figaro】ボカロ限定歌回！ 25 2024年12月18日,BV1p3ktYtEMX,17,2024-12-21 20:51:00,https://www.bilibili.com/video/BV1p3ktYtEMX?p=17,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
約束,はるまきごはん,figaro.js,Figaro,【Figaro】春卷饭专场的翻唱【16【1207,BV1b4izYsE4J,11,2024-12-07 02:30:58,https://www.bilibili.com/video/BV1b4izYsE4J?p=11,高重名标题需要显式音源证据,
秘密,はるまきごはん,figaro.js,Figaro,【Figaro】春卷饭专场的翻唱【16【1207,BV1b4izYsE4J,12,2024-12-07 02:30:58,https://www.bilibili.com/video/BV1b4izYsE4J?p=12,高重名标题需要显式音源证据,
再会,はるまきごはん,figaro.js,Figaro,【Figaro】春卷饭专场的翻唱【16【1207,BV1b4izYsE4J,13,2024-12-07 02:30:58,https://www.bilibili.com/video/BV1b4izYsE4J?p=13,高重名标题需要显式音源证据,
ダーリン,バルーン,figaro.js,Figaro,【Figaro】20】睡眠引导歌枠 #198【2024年11月3日】,BV1bEDxYWEeB,2,2024-11-05 04:24:23,https://www.bilibili.com/video/BV1bEDxYWEeB?p=2,高重名标题需要显式音源证据,
サインはＢ,B小町,yoshika.js,よしか🦍,【YOSHIKA⁂Ch.】17横屏】少见的，全是Vocaloid翻唱~庆祝正式出道的歌回【20241023】,BV1Ns1PYGErx,13,2024-10-24 10:18:53,https://www.bilibili.com/video/BV1Ns1PYGErx?p=13,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
アイドル,YOASOBI,yoshika.js,よしか🦍,【YOSHIKA⁂Ch.】17横屏】少见的，全是Vocaloid翻唱~庆祝正式出道的歌回【20241023】,BV1Ns1PYGErx,14,2024-10-24 10:18:53,https://www.bilibili.com/video/BV1Ns1PYGErx?p=14,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ダーリン,須田景凪,suu_usuwa.js,稀羽すう,【稀羽すう】14】 🎶 #85青のすみか ダーリン 秒針を噛む【20241023】,BV1Gu1PYpEzi,6,2024-10-24 10:03:32,https://www.bilibili.com/video/BV1Gu1PYpEzi?p=6,高重名标题需要显式音源证据,
JOINT,川田まみ,azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,1,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=1,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
Take a shot,水樹奈々,azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,2,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=2,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
First Good-Bye,涼宮ハルヒ(CV.平野綾),azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,3,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=3,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ロストシンフォニー,新谷良子,azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,4,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=4,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
消せない罪,北出菜奈,azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,5,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=5,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ebullient future(English),ELISA,azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,6,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=6,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
futuristic imagination,school food punishment,azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,7,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=7,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
有心論,RADWIMPS,azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,9,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=9,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
Paradise Lost,茅原実里,azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,10,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=10,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ray,BUMP OF CHICKEN,azki.js,AZKi,AZKi 2026年02月04日22点场 超かぐや姫！が良すぎたので、ボカロ縛りで歌うよおおおおお！！！！！Singing Stream,BV1Sa1dYtEsj,9,2024-10-06 01:11:25,https://www.bilibili.com/video/BV1Sa1dYtEsj?p=9,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
春よ、来い,松任谷由実,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,1,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=1,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
3月9日,レミオロメン,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,2,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=2,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
春泥棒,ヨルシカ,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,3,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=3,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
CLEAR,坂本真綾,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,4,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=4,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
覚えてていいよ,KOTOKO,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,5,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=5,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
キライチューン,FREENOTE,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,6,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=6,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ホウキ雲,RYTHEM,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,7,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=7,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ODD＆ENDS,ryo(supercell),azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,8,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=8,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
さよならメモリーズ,ryo(supercell),azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,9,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=9,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
晴る,ヨルシカ,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,10,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=10,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
Sincerely,TRUE,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,11,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=11,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
Astrogation,水樹奈々,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,1,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=1,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
fancy baby doll,田村ゆかり,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,2,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=2,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
なのです☆,羽入(堀江由衣),azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,3,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=3,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ヘミソフィア,坂本真綾,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,4,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=4,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
デート・ア・ライブ,sweet ARMS,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,5,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=5,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
一度だけの恋なら,ワルキューレ,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,6,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=6,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
愛・おぼえていますか,ワルキューレ,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,7,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=7,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
藍二乗,ヨルシカ,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,9,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=9,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
鯨,Buzy,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,10,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=10,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
Avid,SawanoHiroyuki[nZk]:mizuki,azki.js,AZKi,AZKi 2025年11月28日23点场 深夜にしっとり歌います🌙アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1fu19YvEa3,1,2024-10-05 14:37:17,https://www.bilibili.com/video/BV1fu19YvEa3?p=1,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ninelie,Aimer with chelly(EGOIST),azki.js,AZKi,AZKi 2025年11月28日23点场 深夜にしっとり歌います🌙アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1fu19YvEa3,2,2024-10-05 14:37:17,https://www.bilibili.com/video/BV1fu19YvEa3?p=2,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
