title,artist_variants,occurrence_count,source_count,latest_upload_time,latest_source,latest_link,sources,bvids,reasons,normalized_title
片想イVOC@LOID,OSTER project,1,1,2026-05-06 02:31:01,非常驻妹妹,https://www.bilibili.com/video/BV1MCREBMEsn?p=21,非常驻妹妹,BV1MCREBMEsn,P主/术力口作者:OSTER project,片想イvoc@loid
Alice,古川本舗 feat. 初音ミク,1,1,2026-05-04 22:31:31,Figaro,https://www.bilibili.com/video/BV1DDRiBxEFj?p=8,Figaro,BV1DDRiBxEFj,音源/术力口词:初音ミク,alice
よくばり,"Ayase feat. 初音ミク
Ayase",3,1,2026-05-03 06:25:28,なれたん,https://www.bilibili.com/video/BV1Qh99BuEMV?p=10,なれたん,"BV1Qh99BuEMV
BV1NuNNznEnE
BV1sQZNBKEsS","音源/术力口词:初音ミク
P主/术力口作者:Ayase
已知术力口曲名:よくばり",よくばり
ワンルーム・オール・ザット・ジャズ,DATEKEN,12,4,2026-05-02 18:09:43,Figaro,https://www.bilibili.com/video/BV1u6REBgEtH?p=2,"Figaro
紅葉丸
來-Ray-
稀羽すう","BV1u6REBgEtH
BV1D2wozNEb9
BV1Gfwgz6E27
BV1LzvvBjEUZ
BV1w9W8zwEnu
BV1VtJNzMEEe
BV1pMP8e9E2h
BV1p3ktYtEMX
BV1HnD9YdEoJ
BV1Ym1mYLEZj
BV169x3edEPp
BV1AZ421s7yf",P主/术力口作者:DATEKEN,ワンルムオルザットジャズ
コバルトメモリーズ,"はるまきごはん
はるまきごはん feat. 初音ミク",8,2,2026-05-02 18:09:43,Figaro,https://www.bilibili.com/video/BV1u6REBgEtH?p=5,"Figaro
來-Ray-","BV1u6REBgEtH
BV1wUZcBQEBo
BV1hGeKzME68
BV1b4izYsE4J
BV1MStrefEyC
BV1eBaweqEv5
BV13r421c7Z8
BV1xC411j7ps","P主/术力口作者:はるまきごはん
音源/术力口词:初音ミク",コバルトメモリズ
ELECT,"niki
niki feat. Lily",8,2,2026-05-02 18:09:43,Figaro,https://www.bilibili.com/video/BV1u6REBgEtH?p=7,"Figaro
來-Ray-","BV1u6REBgEtH
BV1KvDbBSEVM
BV1wUZcBQEBo
BV1RUyQB2Eve
BV18EX6YqE1R
BV1HnD9YdEoJ","P主/术力口作者:niki
音源/术力口词:Lily",elect
リコレクションエンドロウル,ツミキ,6,2,2026-05-02 18:09:43,Figaro,https://www.bilibili.com/video/BV1u6REBgEtH?p=15,"Figaro
來-Ray-","BV1u6REBgEtH
BV1vHdCBpEGH
BV1mJZwB8EVa
BV1HnD9YdEoJ
BV1Tf421R7KX",P主/术力口作者:ツミキ,リコレクションエンドロウル
病名は愛だった,"Neru & z’5
Neru feat. 鏡音リン・鏡音レン
Neru & z'5
Neru & z'5 feat.鏡音リン・鏡音レン
Neru & z'5（Figaro）",10,3,2026-05-02 18:09:43,Figaro,https://www.bilibili.com/video/BV1u6REBgEtH?p=16,"Figaro
來-Ray-
接力","BV1u6REBgEtH
BV1KvDbBSEVM
BV1VhJNzKEow
BV1pMP8e9E2h
BV1p3ktYtEMX
BV1XZt6eYEyQ
BV1MQ3KeXEXG
BV1xC411j7ps
BV1wt421j7gT
BV1ZS421c7BB","P主/术力口作者:Neru
音源/术力口词:鏡音リン/レン",病名は愛だつた
第三の心臓,"はるまきごはん
はるまきごはん feat.初音ミク",11,1,2026-05-02 18:09:43,Figaro,https://www.bilibili.com/video/BV1u6REBgEtH?p=20,Figaro,"BV1u6REBgEtH
BV1RUyQB2Eve
BV1VhJNzKEow
BV18EX6YqE1R
BV1b4izYsE4J
BV1Ym1mYLEZj
BV1MStrefEyC
BV1XZt6eYEyQ
BV1MQ3KeXEXG
BV1Qw4m1i7Rw
BV1xC411j7ps","P主/术力口作者:はるまきごはん
音源/术力口词:初音ミク",第三の心臓
エンパープル,はるまきごはん,6,3,2026-05-02 18:09:43,Figaro,https://www.bilibili.com/video/BV1u6REBgEtH?p=21,"Figaro
非常驻妹妹
CULUA","BV1u6REBgEtH
BV16TwUzfEXQ
BV11GZtBcEsp
BV1RUyQB2Eve
BV1VhJNzKEow
BV1b4izYsE4J",P主/术力口作者:はるまきごはん,エンパプル
幻影,はるまきごはん,6,1,2026-05-02 18:09:43,Figaro,https://www.bilibili.com/video/BV1u6REBgEtH?p=22,Figaro,"BV1u6REBgEtH
BV1b4PizLEYM
BV1LzvvBjEUZ
BV1RUyQB2Eve
BV1tiKrzhEHv
BV1b4izYsE4J",P主/术力口作者:はるまきごはん,幻影
文学少年の憂鬱,ナノウ feat. 初音ミク,1,1,2026-05-01 16:12:54,羽澄さひろ,https://www.bilibili.com/video/BV1MHRMBkERt?p=24,羽澄さひろ,BV1MHRMBkERt,音源/术力口词:初音ミク,文学少年の憂鬱
ジェラシス,Chinozo feat. 可不,1,1,2026-04-17 04:12:07,紅葉丸,https://www.bilibili.com/video/BV1DzdiBoEh8?p=2,紅葉丸,BV1DzdiBoEh8,"音源/术力口词:可不/KAFU
P主/术力口作者:Chinozo",ジェラシス
みむかゥわナイストライ,ぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬ feat.初音ミク,2,2,2026-04-17 03:18:05,非常驻妹妹,https://www.bilibili.com/video/BV1LCdYBtEFC?p=7,"非常驻妹妹
なれたん","BV1LCdYBtEFC
BV1R3ZKBHEBf",音源/术力口词:初音ミク,みむかゥわナイストライ
IMAGINARY LIKE THE JUSTICE,ナナホシ管弦楽団,1,1,2026-04-15 04:52:09,魔王トゥルシー,https://www.bilibili.com/video/BV1PLQVB3E9e?p=2,魔王トゥルシー,BV1PLQVB3E9e,P主/术力口作者:ナナホシ管弦楽団,imaginarylikethejustice
夕暮れ先生,石風呂,2,1,2026-04-15 04:52:09,魔王トゥルシー,https://www.bilibili.com/video/BV1PLQVB3E9e?p=6,魔王トゥルシー,BV1PLQVB3E9e,P主/术力口作者:石風呂,夕暮れ先生
ローラ,西島尊大 feat. 初音ミク,1,1,2026-04-15 04:49:32,非常驻妹妹,https://www.bilibili.com/video/BV1TGQVBVEqP?p=6,非常驻妹妹,BV1TGQVBVEqP,音源/术力口词:初音ミク,ロラ
君はできない子,きくお,1,1,2026-04-15 04:08:45,魔王トゥルシー,https://www.bilibili.com/video/BV1yoQVBGE5q?p=7,魔王トゥルシー,BV1yoQVBGE5q,P主/术力口作者:きくお,君はできない子
星の唄,buzzG,1,1,2026-04-15 03:20:00,深影,https://www.bilibili.com/video/BV1u1QVBDEKy?p=7,深影,BV1u1QVBDEKy,P主/术力口作者:buzzG,星の唄
桜の子,カンザキイオリ,1,1,2026-04-14 04:27:06,澄花,https://www.bilibili.com/video/BV1aaQ8BeEAv?p=8,澄花,BV1aaQ8BeEAv,P主/术力口作者:カンザキイオリ,桜の子
アンドロイドガール,DECO*27 feat. 初音ミク,1,1,2026-04-14 02:51:25,紅葉丸,https://www.bilibili.com/video/BV1pgQ8BUEyi?p=3,紅葉丸,BV1pgQ8BUEyi,"音源/术力口词:初音ミク
P主/术力口作者:DECO*27",アンドロイドガル
妄想感傷代償同盟,DECO*27,1,1,2026-04-14 02:30:54,CULUA,https://www.bilibili.com/video/BV1EEQ8BVE26?p=4,CULUA,BV1EEQ8BVE26,P主/术力口作者:DECO*27,妄想感傷代償同盟
トンデモワンダーズ,"Sasakure. UK
sasakure.UK",3,2,2026-04-14 02:30:54,CULUA,https://www.bilibili.com/video/BV1EEQ8BVE26?p=8,"CULUA
稀羽すう","BV1EEQ8BVE26
BV1QaJ5zxEFu
BV1sH4y1K76Z","已知术力口曲名:トンデモワンダーズ
P主/术力口作者:sasakure.UK",トンデモワンダズ
トリコノシティ,40mP,1,1,2026-04-14 01:29:01,CULUA,https://www.bilibili.com/video/BV18qQ8BcEX8?p=1,CULUA,BV18qQ8BcEX8,P主/术力口作者:40mP,トリコノシティ
だんご3兄弟,NEUTRINO,2,2,2026-04-11 11:03:40,紅葉丸,https://www.bilibili.com/video/BV1EYQKB1EyC?p=13,"紅葉丸
凛々咲","BV1EYQKB1EyC
BV1137QzmE1b",音源/术力口词:SynthV/NEUTRINO/VoiSona,だんご3兄弟
スイートマジック,"Junky
Junky／鏡音リン
Junky feat. ろん／鏡音リン
Junky feat. 鏡音リン",12,5,2026-04-11 10:40:27,Figaro,https://www.bilibili.com/video/BV1WpQKBpEBh?p=5,"Figaro
非常驻妹妹
よしか🦍
稀羽すう
凛々咲","BV1WpQKBpEBh
BV1YowhzaEAg
BV1owcRzYE5Q
BV117P2zwEuq
BV1teZHBQEXL
BV1hQxuzfEaS
BV11QtPz3Ep2
BV1t8AMeKErc
BV1ESSZYbECv
BV1mXSfYLEX8
BV1k2421M7PJ
BV1KS421T7fx","P主/术力口作者:Junky
音源/术力口词:鏡音リン/レン",スイトマジック
こちら幸福安全委員会です,うたたP&初音ミク,1,1,2026-04-10 04:30:56,紅葉丸,https://www.bilibili.com/video/BV1xGDtB1Enh?p=7,紅葉丸,BV1xGDtB1Enh,"音源/术力口词:初音ミク
P主/术力口作者:うたたP",こちら幸福安全委員会です
恋は戦争,"ryo(supercell) feat. 初音ミク
ryo",3,2,2026-04-10 02:16:31,戸鎖くくり,https://www.bilibili.com/video/BV1nHDtBzEBn?p=17,"戸鎖くくり
稀羽すう","BV1nHDtBzEBn
BV1z4AnedEqQ
BV1SwzpYEEPr","音源/术力口词:初音ミク
已知术力口曲名:恋は戦争",恋は戦争
桜日和とタイムマシン,Ado with 初音ミク,12,1,2026-04-09 10:04:31,よしか🦍,https://www.bilibili.com/video/BV1tZDpBzEsi?p=15,よしか🦍,"BV1tZDpBzEsi
BV1QdXtBAEQf
BV14dN3zGE23
BV1RJfDBmEWm
BV17xuCzoEGL
BV1eTMVzeEDs
BV1DrLzzQEqF
BV1JTXdYcEvx
BV1koUjYUEU1
BV1GFmyYBELb
BV1WvDrYZEmp
BV1vKDxYaEVF",音源/术力口词:初音ミク,桜日和とタイムマシン
匿名M,ピノキオピー,1,1,2026-04-09 01:02:09,紅葉丸,https://www.bilibili.com/video/BV1CCDJBpEpz?p=13,紅葉丸,BV1CCDJBpEpz,P主/术力口作者:ピノキオピー,匿名m
tear,"DATEKEN feat. 鏡音リン
DATEKEN",2,1,2026-04-07 07:10:46,來-Ray-,https://www.bilibili.com/video/BV1KvDbBSEVM?p=11,來-Ray-,"BV1KvDbBSEVM
BV1mJZwB8EVa","音源/术力口词:鏡音リン/レン
P主/术力口作者:DATEKEN",tear
夕空センチメンタル,"エキゾチックかまたに feat. 初音ミク
エキゾチックかまたに feat. 初音ミク Dark",2,1,2026-04-07 07:10:46,來-Ray-,https://www.bilibili.com/video/BV1KvDbBSEVM?p=13,來-Ray-,"BV1KvDbBSEVM
BV1mJZwB8EVa",音源/术力口词:初音ミク,夕空センチメンタル
プラトニック・ラヴ,メル feat. IA,2,1,2026-04-07 07:10:46,來-Ray-,https://www.bilibili.com/video/BV1KvDbBSEVM?p=14,來-Ray-,"BV1KvDbBSEVM
BV1mJZwB8EVa",音源/术力口词:IA,プラトニックラヴ
she,"keeno feat. 初音ミク
keeno",6,2,2026-04-07 07:10:46,來-Ray-,https://www.bilibili.com/video/BV1KvDbBSEVM?p=15,"來-Ray-
むんもっしゅ","BV1KvDbBSEVM
BV1wUZcBQEBo
BV11B6yBiEuh
BV1tq421F7jY
BV1oK4y117rM
BV1BW4y1w7SL","音源/术力口词:初音ミク
P主/术力口作者:keeno",she
Ordinary,ポリスピカデリー feat. 初音ミク,1,1,2026-04-07 07:10:46,來-Ray-,https://www.bilibili.com/video/BV1KvDbBSEVM?p=16,來-Ray-,BV1KvDbBSEVM,音源/术力口词:初音ミク,ordinary
OVER,Shake Sphere feat. 初音ミク,1,1,2026-04-07 07:10:46,來-Ray-,https://www.bilibili.com/video/BV1KvDbBSEVM?p=20,來-Ray-,BV1KvDbBSEVM,音源/术力口词:初音ミク,over
カイコ,DECO*27 feat. 初音ミク,1,1,2026-04-07 06:32:14,ノア・ポラリス,https://www.bilibili.com/video/BV1SpDbBoEoJ?p=4,ノア・ポラリス,BV1SpDbBoEoJ,"音源/术力口词:初音ミク
P主/术力口作者:DECO*27",カイコ
いますぐ輪廻,なきそ feat.初音ミク,1,1,2026-04-07 06:32:14,ノア・ポラリス,https://www.bilibili.com/video/BV1SpDbBoEoJ?p=20,ノア・ポラリス,BV1SpDbBoEoJ,音源/术力口词:初音ミク,いますぐ輪廻
僕が夢を捨てて大人になるまで,傘村トータ,1,1,2026-04-07 06:20:28,非常驻妹妹,https://www.bilibili.com/video/BV1QHDbBtE3H?p=13,非常驻妹妹,BV1QHDbBtE3H,P主/术力口作者:傘村トータ,僕が夢を捨てて大人になるまで
ほんの少しのさよなら,電ポルP,7,2,2026-04-06 05:53:51,Figaro,https://www.bilibili.com/video/BV1tyS9BdEXM?p=16,"Figaro
陽月るるふ","BV1tyS9BdEXM
BV1Qa9JB6EAw
BV1XzrLBKEHC
BV1j7JAzTEH6
BV1P5UjYEEYm
BV1QabaeGE1m
BV1TT421D7XQ",P主/术力口作者:電ポルP,ほんの少しのさよなら
小悪魔だってかまわない！,HoneyWorks feat. 初音ミク,16,2,2026-04-06 05:22:57,よしか🦍,https://www.bilibili.com/video/BV1KmS9B9Ee3?p=16,"よしか🦍
紅葉丸","BV1KmS9B9Ee3
BV1R2wQzfEuY
BV1f6PFzfE9N
BV1udmVBuEBw
BV1CSgszHEoc
BV17xuCzoEGL
BV1aSu6zCEmS
BV1iSTuzxE7c
BV1XhJNzKEVF
BV1zh79zkEcN
BV14iVEzmEGg
BV1EYAFewEwW
BV1x3cSekEET
BV1EMiDYTEA7
BV1sRbse5E57
BV1ru4m1P7J9",音源/术力口词:初音ミク,小悪魔だつてかまわない
ターミナル,ぬゆり,1,1,2026-04-06 04:46:28,接力,https://www.bilibili.com/video/BV1msSRBtER4?p=5,接力,BV1msSRBtER4,P主/术力口作者:ぬゆり,タミナル
妄想感傷代償聯盟,DECO*27,1,1,2026-04-05 14:55:54,非常驻妹妹,https://www.bilibili.com/video/BV1rGSSBwEWm?p=4,非常驻妹妹,BV1rGSSBwEWm,P主/术力口作者:DECO*27,妄想感傷代償聯盟
愛言葉Ⅳ,DECO*27,1,1,2026-04-05 14:42:36,茨むあん,https://www.bilibili.com/video/BV1LnSSBdEeq?p=26,茨むあん,BV1LnSSBdEeq,P主/术力口作者:DECO*27,愛言葉iv
人工呼吸,傘村トータ,3,2,2026-04-05 14:42:36,茨むあん,https://www.bilibili.com/video/BV1LnSSBdEeq?p=35,"茨むあん
むんもっしゅ","BV1LnSSBdEeq
BV1hykcB8EQE
BV1LMrZBtEBv",P主/术力口作者:傘村トータ,人工呼吸
嘘つきの世界,すこっぷ,1,1,2026-04-02 05:34:09,凛々咲,https://www.bilibili.com/video/BV1m69JBNEm7?p=4,凛々咲,BV1m69JBNEm7,P主/术力口作者:すこっぷ,嘘つきの世界
余所事,におP feat. 鏡音リン,1,1,2026-04-02 05:33:46,戸鎖くくり,https://www.bilibili.com/video/BV1Xb9JBkEHm?p=22,戸鎖くくり,BV1Xb9JBkEHm,音源/术力口词:鏡音リン/レン,余所事
帰り道,におP feat. 初音ミク,1,1,2026-04-02 05:33:46,戸鎖くくり,https://www.bilibili.com/video/BV1Xb9JBkEHm?p=23,戸鎖くくり,BV1Xb9JBkEHm,音源/术力口词:初音ミク,帰り道
マザーデイズ,Chinozo,1,1,2026-04-02 05:33:30,紅葉丸,https://www.bilibili.com/video/BV1eT9nB2E62?p=9,紅葉丸,BV1eT9nB2E62,P主/术力口作者:Chinozo,マザデイズ
ノートリアス,てにをは&可不,1,1,2026-04-02 05:33:30,紅葉丸,https://www.bilibili.com/video/BV1eT9nB2E62?p=10,紅葉丸,BV1eT9nB2E62,音源/术力口词:可不/KAFU,ノトリアス
つづみぐさ,いよわ,1,1,2026-04-02 05:33:30,紅葉丸,https://www.bilibili.com/video/BV1eT9nB2E62?p=11,紅葉丸,BV1eT9nB2E62,P主/术力口作者:いよわ,つづみぐさ
正夢デエト,電ポルP,1,1,2026-04-02 03:55:29,陽月るるふ,https://www.bilibili.com/video/BV1Qa9JB6EAw?p=10,陽月るるふ,BV1Qa9JB6EAw,P主/术力口作者:電ポルP,正夢デエト
World on Color,"電ポルP
koyori（陽月るるふ）",2,2,2026-04-02 03:55:29,陽月るるふ,https://www.bilibili.com/video/BV1Qa9JB6EAw?p=13,"陽月るるふ
接力","BV1Qa9JB6EAw
BV1wt421j7gT",P主/术力口作者:電ポルP,worldoncolor
夜空にふたつ,"電ポルP
koyori（陽月るるふ）",2,2,2026-04-02 03:55:29,陽月るるふ,https://www.bilibili.com/video/BV1Qa9JB6EAw?p=14,"陽月るるふ
接力","BV1Qa9JB6EAw
BV1wt421j7gT",P主/术力口作者:電ポルP,夜空にふたつ
空中アクアリウム,40mP,1,1,2026-04-02 03:25:11,非常驻妹妹,https://www.bilibili.com/video/BV1mv9JBBE1p?p=16,非常驻妹妹,BV1mv9JBBE1p,P主/术力口作者:40mP,空中アクアリウム
フタリボシ,40mP,2,2,2026-04-02 03:25:11,非常驻妹妹,https://www.bilibili.com/video/BV1mv9JBBE1p?p=17,"非常驻妹妹
なれたん","BV1mv9JBBE1p
BV1G6fLB7Efr",P主/术力口作者:40mP,フタリボシ
指切り,すこっぷ,2,2,2026-03-31 10:22:30,羽澄さひろ,https://www.bilibili.com/video/BV1xTXBB2Epg?p=7,"羽澄さひろ
なれたん","BV1xTXBB2Epg
BV1xRfPBMES8",P主/术力口作者:すこっぷ,指切り
メリーとニコラウス,buzzG,1,1,2026-03-31 10:22:30,羽澄さひろ,https://www.bilibili.com/video/BV1xTXBB2Epg?p=14,羽澄さひろ,BV1xTXBB2Epg,P主/术力口作者:buzzG,メリとニコラウス
青,164,2,2,2026-03-31 10:22:30,羽澄さひろ,https://www.bilibili.com/video/BV1xTXBB2Epg?p=16,"羽澄さひろ
非常驻妹妹","BV1xTXBB2Epg
BV1R86NBBECr",P主/术力口作者:164,青
ふつーの魔法少女でごめんなさい。,みきとP,1,1,2026-03-31 10:22:30,羽澄さひろ,https://www.bilibili.com/video/BV1xTXBB2Epg?p=17,羽澄さひろ,BV1xTXBB2Epg,P主/术力口作者:みきとP,ふつの魔法少女でごめんなさい
ワールド・コーリング,自然の敵P,1,1,2026-03-31 10:22:30,羽澄さひろ,https://www.bilibili.com/video/BV1xTXBB2Epg?p=20,羽澄さひろ,BV1xTXBB2Epg,P主/术力口作者:じん,ワルドコリング
サディスティック・ラブ,Junky,1,1,2026-03-30 06:08:24,朱名,https://www.bilibili.com/video/BV1axXRBBEM7?p=19,朱名,BV1axXRBBEM7,P主/术力口作者:Junky,サディスティックラブ
よるがくればまた,"和田たけあき feat. 初音ミク
KurageP
くらげP feat. 初音ミク",3,1,2026-03-29 05:59:59,凛々咲,https://www.bilibili.com/video/BV1wGXmBNEtN?p=23,凛々咲,"BV1wGXmBNEtN
BV1MaUTBsEbD
BV1nH8zziE3w","音源/术力口词:初音ミク
P主/术力口作者:和田たけあき",よるがくればまた
Letter song,"doriko
doriko feat. 初音ミク
doriko feat.初音ミク",16,3,2026-03-24 01:37:57,なれたん,https://www.bilibili.com/video/BV115QfBBErv?p=6,"なれたん
nayuta
よしか🦍","BV115QfBBErv
BV1WXZNBvEg4
BV1K9HczQEW7
BV1vfphzXER5
BV1fnYczYEnx
BV1F7YGzKE9T
BV1vn54z9ECL
BV1QMXoYEEKG
BV1eoNreCEVS
BV1UTFFeME8Q
BV1x3cSekEET
BV1bdk4YBET9
BV1FbS4YkEU5
BV14u2BY5EX7
BV11ZtCecEhb
BV1Ty411h7jx","P主/术力口作者:doriko
音源/术力口词:初音ミク",lettersong
木星のビート,ナユタン星人 feat. 初音ミク,2,1,2026-03-23 04:58:48,來-Ray-,https://www.bilibili.com/video/BV1XUQSBWEc3?p=5,來-Ray-,"BV1XUQSBWEc3
BV1wUZcBQEBo","音源/术力口词:初音ミク
P主/术力口作者:ナユタン星人",木星のビト
烈火,niki&初音ミク,1,1,2026-03-23 04:58:48,來-Ray-,https://www.bilibili.com/video/BV1XUQSBWEc3?p=8,來-Ray-,BV1XUQSBWEc3,"音源/术力口词:初音ミク
P主/术力口作者:niki",烈火
ユアライト,エキゾチックかまたに feat. 初音ミク,2,1,2026-03-23 04:58:48,來-Ray-,https://www.bilibili.com/video/BV1XUQSBWEc3?p=13,來-Ray-,"BV1XUQSBWEc3
BV1mJZwB8EVa",音源/术力口词:初音ミク,ユアライト
マフィア,wotaku&初音ミク,1,1,2026-03-23 04:58:48,來-Ray-,https://www.bilibili.com/video/BV1XUQSBWEc3?p=18,來-Ray-,BV1XUQSBWEc3,"音源/术力口词:初音ミク
P主/术力口作者:wotaku",マフィア
恋をしたような,"EasyPop feat. 巡音ルカ, 初音ミク",2,1,2026-03-23 04:58:48,來-Ray-,https://www.bilibili.com/video/BV1XUQSBWEc3?p=20,來-Ray-,"BV1XUQSBWEc3
BV1mJZwB8EVa","音源/术力口词:初音ミク
音源/术力口词:巡音ルカ
P主/术力口作者:EasyPop",恋をしたような
馬鹿,syudou&初音ミク,1,1,2026-03-21 22:48:42,紅葉丸,https://www.bilibili.com/video/BV1zzAAzPEhY?p=16,紅葉丸,BV1zzAAzPEhY,"音源/术力口词:初音ミク
P主/术力口作者:syudou",馬鹿
DOGMA,"wotaku
wotaku feat.初音ミク",3,3,2026-03-21 22:48:42,紅葉丸,https://www.bilibili.com/video/BV1zzAAzPEhY?p=18,"紅葉丸
よしか🦍
Figaro","BV1zzAAzPEhY
BV11PdcYsEzB
BV1AZ421s7yf","P主/术力口作者:wotaku
音源/术力口词:初音ミク",dogma
ルカルカ＊ナイトフィーバー,samfree feat. 巡音ルカ,1,1,2026-03-19 03:33:24,よしか🦍,https://www.bilibili.com/video/BV12zwqzMEqY?p=17,よしか🦍,BV12zwqzMEqY,"音源/术力口词:巡音ルカ
P主/术力口作者:samfree",ルカルカ*ナイトフィバ
トゥインクル,Junky feat. 鏡音リン,1,1,2026-03-19 02:59:00,朱名,https://www.bilibili.com/video/BV1X4wqzjECD?p=101,朱名,BV1X4wqzjECD,"音源/术力口词:鏡音リン/レン
P主/术力口作者:Junky",トゥインクル
脱法ロック,"Neru feat. 鏡音レン
Neru",2,2,2026-03-19 02:59:00,朱名,https://www.bilibili.com/video/BV1X4wqzjECD?p=146,"朱名
天籠りのん","BV1X4wqzjECD
BV1KmMGzEEsH","音源/术力口词:鏡音リン/レン
P主/术力口作者:Neru",脱法ロック
ボッカデラベリタ,"feat. v flower
柊キライ feat. flower",2,2,2026-03-17 11:34:24,紅葉丸,https://www.bilibili.com/video/BV1R2wQzfEuY?p=4,"紅葉丸
凛々咲","BV1R2wQzfEuY
BV1JR6GBvEN1","音源/术力口词:v flower
已知术力口曲名:ボッカデラベリタ
P主/术力口作者:柊キライ",ボッカデラベリタ
fix,"keeno
keeno feat. 初音ミク Append DARK",4,2,2026-03-17 03:39:05,非常驻妹妹,https://www.bilibili.com/video/BV1YswUz7EYX?p=3,"非常驻妹妹
Figaro","BV1YswUz7EYX
BV117P2zwEuq
BV1v4m7YNEWj
BV1QabaeGE1m","P主/术力口作者:keeno
音源/术力口词:初音ミク",fix
ワールドワイドワンダー,西沢さんP／初音ミクー,1,1,2026-03-17 03:20:06,非常驻妹妹,https://www.bilibili.com/video/BV16TwUzfEXQ?p=4,非常驻妹妹,BV16TwUzfEXQ,"音源/术力口词:初音ミク
P主/术力口作者:西沢さんP",ワルドワイドワンダ
メロメロイド,かいりきベア／初音ミク,1,1,2026-03-17 03:20:06,非常驻妹妹,https://www.bilibili.com/video/BV16TwUzfEXQ?p=6,非常驻妹妹,BV16TwUzfEXQ,"音源/术力口词:初音ミク
P主/术力口作者:かいりきベア",メロメロイド
愛されなくても君がいる,ピノキオピー／初音ミク,1,1,2026-03-17 03:20:06,非常驻妹妹,https://www.bilibili.com/video/BV16TwUzfEXQ?p=11,非常驻妹妹,BV16TwUzfEXQ,"音源/术力口词:初音ミク
P主/术力口作者:ピノキオピー",愛されなくても君がいる
ガーネットの涙,香椎モイミ_KAITO,1,1,2026-03-16 01:16:18,來-Ray-,https://www.bilibili.com/video/BV1Gfwgz6E27?p=2,來-Ray-,BV1Gfwgz6E27,音源/术力口词:KAITO,ガネットの涙
ARROW,niki,3,2,2026-03-16 01:16:18,來-Ray-,https://www.bilibili.com/video/BV1Gfwgz6E27?p=4,"來-Ray-
Figaro","BV1Gfwgz6E27
BV1mJZwB8EVa
BV1XZt6eYEyQ",P主/术力口作者:niki,arrow
水星都市計画,R Sound Design,2,1,2026-03-16 01:16:18,來-Ray-,https://www.bilibili.com/video/BV1Gfwgz6E27?p=6,來-Ray-,"BV1Gfwgz6E27
BV1mJZwB8EVa",P主/术力口作者:R Sound Design,水星都市計画
花となれ,可不_雄之助_攻,1,1,2026-03-16 01:16:18,來-Ray-,https://www.bilibili.com/video/BV1Gfwgz6E27?p=7,來-Ray-,BV1Gfwgz6E27,音源/术力口词:可不/KAFU,花となれ
未来景イノセンス,koyori,1,1,2026-03-16 01:16:18,來-Ray-,https://www.bilibili.com/video/BV1Gfwgz6E27?p=15,來-Ray-,BV1Gfwgz6E27,P主/术力口作者:電ポルP,未来景イノセンス
7,"梅とら feat. LOLUET
梅とら",4,1,2026-03-16 01:16:18,來-Ray-,https://www.bilibili.com/video/BV1Gfwgz6E27?p=18,來-Ray-,"BV1Gfwgz6E27
BV1mJZwB8EVa
BV1wUZcBQEBo",P主/术力口作者:梅とら,7
my crush,香椎モイミ_初音ミク,1,1,2026-03-16 01:16:18,來-Ray-,https://www.bilibili.com/video/BV1Gfwgz6E27?p=25,來-Ray-,BV1Gfwgz6E27,音源/术力口词:初音ミク,mycrush
路地裏ユニバース,一之瀬ユウ feat. MAYU,2,2,2026-03-15 05:04:16,がびのお部屋,https://www.bilibili.com/video/BV1YtwtzREbp?p=11,"がびのお部屋
來-Ray-","BV1YtwtzREbp
BV1mJZwB8EVa",音源/术力口词:MAYU,路地裏ユニバス
Flower & Butterfly,藤田麻衣子,1,1,2026-03-13 10:34:00,非常驻妹妹,https://www.bilibili.com/video/BV1K8cmzwEm7?p=11,非常驻妹妹,BV1K8cmzwEm7,音源/术力口词:v flower,flower&butterfly
大切な人たちへ,傘村トータ,3,2,2026-03-12 02:21:10,緋那ちび,https://www.bilibili.com/video/BV1b3wwz6EVy?p=9,"緋那ちび
むんもっしゅ","BV1b3wwz6EVy
BV12shwepEQZ
BV17m42177o3",P主/术力口作者:傘村トータ,大切な人たちへ
Drop Pop Candy,Giga,1,1,2026-03-10 01:25:35,なれたん,https://www.bilibili.com/video/BV1wLPdzsERg?p=4,なれたん,BV1wLPdzsERg,P主/术力口作者:Giga,droppopcandy
天ノ弱(ピアノアレンジ Ver.),164 feat. GUMI,1,1,2026-03-06 10:02:00,非常驻妹妹,https://www.bilibili.com/video/BV117P2zwEuq?p=45,非常驻妹妹,BV117P2zwEuq,"音源/术力口词:GUMI/Megpoid
P主/术力口作者:164",天ノ弱ピアノアレンジver
恋愛フィロソフィア,黒うさP feat.初音ミク,4,2,2026-03-02 05:34:35,來-Ray-,https://www.bilibili.com/video/BV1ZAP3z9EX4?p=7,"來-Ray-
よしか🦍","BV1ZAP3z9EX4
BV1EKFEzwEYL
BV1X9zCBkE84
BV17esieXEnw","音源/术力口词:初音ミク
P主/术力口作者:黒うさP",恋愛フィロソフィア
paranoia,めざめP feat.初音ミク,1,1,2026-03-02 05:34:35,來-Ray-,https://www.bilibili.com/video/BV1ZAP3z9EX4?p=9,來-Ray-,BV1ZAP3z9EX4,音源/术力口词:初音ミク,paranoia
